id,city,hour,is_workday,weather,temp_1,temp_2,wind,y
2408,0,9,0,1,2.5,0.2,0,34
2409,0,16,1,1,15.9,16.5,2,112
2410,0,20,1,1,6.7,4.7,1,47
2411,0,19,1,1,12.8,13.1,1,188
2412,0,0,1,2,11.0,11.2,2,10
2413,0,21,1,1,24.2,26.2,1,83
2414,1,18,0,1,18.5,19.2,2,71
2415,1,10,1,2,16.8,17.4,4,27
2416,0,4,1,2,20.7,22.5,1,2
2417,1,0,0,1,11.8,12.1,1,25
2418,0,22,1,1,8.4,5.5,3,22
2419,1,0,1,1,12.3,12.6,1,16
2420,0,4,0,1,3.2,0.9,0,0
2421,1,12,1,3,5.6,2.4,1,27
2422,1,18,1,2,1.9,-1.4,1,39
2423,0,19,0,1,9.4,7.5,1,60
2424,0,11,1,2,18.0,18.7,1,73
2425,1,10,1,2,15.5,16.0,2,22
2426,1,22,0,1,11.4,11.7,2,35
2427,0,23,0,1,8.7,7.8,0,36
2428,0,0,0,2,22.6,22.6,0,26
2429,0,17,0,1,28.3,30.6,2,132
2430,1,5,1,2,23.8,25.8,0,6
2431,1,1,1,1,25.0,27.1,0,11
2432,1,5,1,1,21.2,21.1,0,6
2433,1,9,1,2,22.2,24.1,3,62
2434,1,21,1,3,0.0,-2.5,0,16
2435,0,20,1,1,26.5,27.7,1,122
2436,0,1,1,1,4.9,3.7,0,2
2437,1,15,1,1,7.6,3.6,3,28
2438,1,2,0,1,27.5,29.8,0,12
2439,1,10,1,1,25.7,26.9,4,41
2440,0,10,0,1,9.0,8.1,0,55
2441,1,10,1,1,10.5,10.7,0,39
2442,1,4,1,1,-1.0,-4.5,1,1
2443,1,11,1,3,18.3,19.0,1,16
2444,0,15,1,1,30.4,33.9,1,74
2445,0,23,1,2,3.7,0.4,1,15
2446,0,17,0,1,22.3,25.2,0,148
2447,1,15,1,1,19.7,20.4,1,45
2448,1,5,1,1,18.1,18.8,0,9
2449,1,21,1,1,26.3,28.5,0,64
2450,1,15,1,1,29.1,31.5,3,52
2451,1,21,1,1,24.7,26.8,0,61
2452,0,22,1,2,17.1,17.7,2,43
2453,1,22,1,1,24.7,27.8,1,55
2454,1,5,1,1,23.6,25.6,0,10
2455,0,23,1,2,6.3,5.2,0,28
2456,0,9,0,1,-1.4,-5.0,0,20
2457,0,3,0,3,12.0,12.3,2,4
2458,0,19,1,2,28.1,29.4,2,151
2459,0,2,1,1,-1.4,-7.0,1,0
2460,0,20,0,1,3.5,0.2,1,15
2461,0,23,1,1,27.0,29.2,0,44
2462,0,23,0,1,11.5,11.8,1,27
2463,1,16,1,2,16.8,17.4,0,63
2464,0,7,1,1,-1.0,-7.6,2,43
2465,1,22,1,1,11.4,11.7,1,33
2466,1,11,0,1,3.9,3.7,0,59
2467,1,23,0,1,5.9,4.8,0,21
2468,0,14,1,1,26.4,26.6,2,102
2469,0,5,1,2,23.4,26.4,0,8
2470,0,7,0,1,16.8,17.4,1,22
2471,1,0,1,1,10.3,10.5,2,15
2472,0,12,0,2,12.2,12.5,2,75
2473,0,23,0,2,-0.4,-3.9,0,9
2474,0,4,1,1,11.7,12.0,0,0
2475,1,13,1,2,10.0,10.1,0,29
2476,0,13,1,2,24.8,26.9,2,104
2477,1,9,1,2,-1.6,-8.2,2,28
2478,0,1,1,2,6.0,3.9,1,1
2479,1,13,1,1,2.2,0.9,0,24
2480,1,13,1,3,0.3,-2.2,0,9
2481,0,0,1,2,23.3,23.3,1,8
2482,0,12,1,3,21.4,23.3,3,43
2483,0,1,0,1,8.1,6.1,1,9
2484,1,4,1,1,18.1,18.8,1,2
2485,0,20,1,1,6.5,5.4,0,68
2486,0,11,0,1,21.3,25.2,0,148
2487,0,19,0,1,9.0,9.1,0,11
2488,1,4,1,1,26.8,29.0,2,1
2489,1,16,0,1,22.6,24.6,1,141
2490,1,20,1,1,2.7,-0.6,1,26
2491,0,13,0,1,12.7,13.0,1,113
2492,0,10,1,1,8.5,5.6,2,37
2493,1,8,0,1,-3.3,-10.0,2,3
2494,0,8,0,2,4.2,3.0,0,22
2495,1,14,1,2,16.5,17.1,0,19
2496,1,17,0,1,12.1,12.4,2,37
2497,1,0,1,1,3.9,1.7,0,3
2498,1,3,1,2,27.9,30.2,0,1
2499,0,12,1,2,30.0,33.4,1,79
2500,1,23,0,1,10.1,10.2,0,14
2501,1,23,1,1,10.6,10.8,2,35
2502,0,2,1,3,12.7,13.0,1,0
2503,1,23,0,3,24.8,27.9,2,32
2504,1,6,1,3,20.0,19.8,0,22
2505,0,10,1,2,11.2,11.4,0,45
2506,0,8,0,1,6.4,3.3,2,29
2507,0,15,0,1,11.2,11.4,2,104
2508,1,1,1,1,18.4,19.1,0,3
2509,1,23,1,2,3.6,0.3,1,9
2510,0,2,1,3,15.1,15.5,3,2
2511,0,22,1,2,18.8,19.5,2,56
2512,1,13,1,2,11.6,11.9,0,51
2513,0,3,0,2,22.3,22.2,0,10
2514,0,18,1,1,15.7,16.2,2,157
2515,0,19,1,1,8.9,7.0,2,84
2516,1,19,1,1,18.9,19.6,1,115
2517,1,22,0,1,-2.2,-8.8,3,10
2518,0,5,1,1,8.1,3.1,4,6
2519,1,6,1,1,16.5,17.1,1,30
2520,1,18,1,1,26.8,27.0,3,132
2521,1,10,1,2,14.3,14.7,3,26
2522,1,4,1,1,2.7,-3.6,4,0
2523,1,20,0,1,27.4,28.7,2,85
2524,0,8,1,3,1.7,-3.7,2,7
2525,0,5,1,1,2.3,-2.0,2,4
2526,1,14,1,2,17.8,18.4,2,30
2527,1,2,1,1,5.5,3.3,0,3
2528,1,0,1,1,15.0,15.5,1,12
2529,1,23,1,1,4.6,1.4,2,17
2530,0,21,0,2,11.0,11.2,2,35
2531,1,21,1,1,7.3,3.3,3,17
2532,0,2,1,1,1.7,-2.7,2,0
2533,1,18,1,1,29.5,33.9,1,148
2534,1,13,1,2,26.3,28.5,2,49
2535,1,8,1,2,19.9,22.7,1,116
2536,1,5,0,1,3.8,0.6,1,2
2537,1,1,1,1,7.5,7.5,0,2
2538,0,16,1,3,27.8,32.1,2,113
2539,0,13,1,3,2.5,-2.8,2,3
2540,0,8,1,1,1.2,-3.2,2,124
2541,1,20,1,2,8.9,6.0,2,50
2542,1,1,1,1,11.2,11.4,3,3
2543,1,5,0,1,9.9,10.0,0,2
2544,0,13,1,1,26.3,26.5,2,105
2545,1,15,1,1,4.4,0.2,2,21
2546,0,21,1,1,11.7,12.0,1,59
2547,0,6,1,2,13.1,13.5,1,34
2548,0,4,1,1,21.9,-0.2,1,1
2549,0,7,1,2,15.2,15.7,2,42
2550,1,11,1,1,26.1,27.3,2,39
2551,0,5,1,1,16.4,17.0,0,10
2552,1,3,1,1,8.3,6.3,1,1
2553,1,20,1,1,29.8,32.2,1,87
2554,1,14,1,2,5.9,5.8,0,20
2555,0,20,1,2,3.4,1.1,0,24
2556,0,0,1,1,21.3,25.2,2,9
2557,0,1,0,1,10.9,11.1,1,17
2558,0,15,1,1,24.7,25.8,0,71
2559,0,22,0,2,19.8,19.6,0,45
2560,0,16,1,1,27.2,28.5,1,109
2561,0,0,1,1,23.3,25.3,0,11
2562,1,0,1,1,0.8,0.3,0,3
2563,1,11,0,1,6.8,2.8,3,21
2564,1,13,1,3,17.8,18.4,2,30
2565,1,23,1,2,9.6,9.7,0,15
2566,1,0,0,1,30.8,36.3,0,30
2567,0,3,1,2,23.1,23.1,0,0
2568,0,10,0,1,20.6,25.4,2,124
2569,1,20,1,1,17.1,17.7,1,87
2570,0,0,1,1,4.2,-0.0,2,6
2571,1,5,1,1,1.3,-4.1,2,0
2572,1,15,1,3,13.0,13.3,2,32
2573,0,0,1,3,26.0,30.2,0,10
2574,1,19,1,1,5.8,3.7,1,51
2575,0,8,1,2,10.8,11.0,0,208
2576,1,7,1,1,0.2,-0.3,0,28
2577,0,4,0,2,22.7,24.7,0,2
2578,1,17,1,1,11.3,11.6,3,144
2579,1,1,1,1,24.8,27.9,0,4
2580,0,11,1,1,14.5,14.9,1,52
2581,1,1,0,1,7.5,3.5,3,7
2582,1,17,1,3,10.3,10.4,3,48
2583,1,17,1,1,17.9,18.6,0,175
2584,1,0,1,2,17.5,18.1,2,3
2585,1,1,0,2,19.6,20.3,3,15
2586,0,10,1,1,15.8,16.3,0,53
2587,1,6,1,1,24.9,28.0,0,36
2588,0,2,1,2,11.6,11.9,1,0
2589,0,23,1,1,4.6,2.4,0,19
2590,1,14,1,1,16.9,17.5,2,81
2591,0,23,1,1,29.1,33.4,1,40
2592,1,18,1,1,27.5,27.8,2,175
2593,0,19,1,2,27.9,32.2,0,155
2594,1,20,1,1,3.2,-3.1,4,22
2595,0,17,0,1,29.1,33.4,0,68
2596,0,10,1,1,21.1,23.0,0,48
2597,0,6,1,1,15.6,16.1,0,41
2598,0,23,0,1,6.6,4.6,1,21
2599,0,8,1,1,25.3,26.4,2,200
2600,0,13,0,1,17.4,18.0,0,174
2601,1,12,1,2,19.1,19.8,0,50
2602,1,1,0,1,13.6,14.0,0,19
2603,1,22,1,1,21.4,20.3,2,39
2604,1,8,1,2,7.4,5.4,1,78
2605,0,3,0,1,17.5,18.1,0,6
2606,0,8,0,1,1.1,-4.3,3,30
2607,1,6,0,2,11.6,11.9,2,2
2608,1,1,0,2,21.9,21.8,0,15
2609,1,5,0,1,-2.1,-4.7,0,0
2610,0,14,1,2,25.4,26.6,3,81
2611,1,21,1,1,25.2,28.3,3,39
2612,0,4,1,1,18.0,18.7,0,0
2613,0,3,0,1,26.2,31.4,1,7
2614,1,2,1,1,1.8,-0.6,0,0
2615,0,22,0,2,2.7,-1.6,2,9
2616,0,1,0,1,23.5,25.5,2,28
2617,1,15,1,1,14.3,14.7,3,38
2618,0,3,0,1,29.9,35.3,0,8
2619,1,18,1,2,6.6,2.5,2,64
2620,0,22,1,1,15.5,16.0,1,35
2621,1,5,1,2,12.6,12.9,0,6
2622,1,0,0,1,5.3,5.1,0,22
2623,1,8,0,2,14.0,14.4,2,32
2624,0,6,0,2,22.7,22.7,2,8
2625,1,11,1,1,0.3,-7.2,4,19
2626,1,1,1,1,-1.5,-6.1,1,1
2627,1,10,1,1,26.3,29.5,2,38
2628,0,10,1,2,27.0,28.2,0,68
2629,0,10,1,1,3.8,-2.5,4,25
2630,0,3,1,2,3.6,-1.7,3,0
2631,0,8,1,2,18.9,19.6,0,103
2632,0,1,1,1,8.1,5.1,2,5
2633,0,23,1,2,8.5,7.6,0,14
2634,0,1,1,3,21.8,21.7,1,0
2635,1,14,0,1,25.2,27.3,1,115
2636,0,7,1,2,21.1,21.0,1,90
2637,0,15,0,1,30.1,32.5,1,127
2638,1,10,0,2,9.0,6.1,2,74
2639,0,3,0,1,15.7,16.2,1,5
2640,0,19,0,1,24.9,27.0,1,103
2641,0,17,1,2,10.4,10.6,2,125
2642,1,20,1,2,7.1,5.1,1,27
2643,0,6,1,3,14.4,14.8,3,31
2644,0,3,1,2,11.9,12.2,1,0
2645,1,14,1,1,22.6,24.6,0,52
2646,0,5,1,1,6.0,5.9,0,5
2647,0,4,1,1,4.3,4.1,0,0
2648,1,6,1,1,-2.8,-6.4,1,4
2649,0,21,1,2,26.0,30.2,0,80
2650,1,11,1,1,24.8,26.9,1,49
2651,1,17,1,1,8.9,7.0,2,42
2652,0,22,1,3,21.4,24.3,1,54
2653,1,5,1,1,23.2,25.2,3,7
2654,1,8,1,2,16.5,17.1,2,104
2655,0,7,0,1,11.5,11.8,2,12
2656,0,19,1,1,27.7,28.0,1,177
2657,1,22,1,1,15.2,15.7,2,22
2658,0,13,1,1,2.1,-2.2,2,31
2659,1,0,0,2,4.5,2.3,0,23
2660,1,12,0,1,5.8,4.7,0,54
2661,0,18,1,1,19.9,24.7,2,229
2662,0,18,1,1,10.7,10.9,4,96
2663,1,12,0,1,6.4,5.3,0,29
2664,0,7,0,2,2.4,0.1,0,5
2665,0,14,1,1,23.8,24.8,0,64
2666,1,21,1,1,22.0,24.9,1,60
2667,1,3,1,3,13.2,13.6,0,1
2668,0,22,1,1,4.9,1.7,1,28
2669,0,14,1,1,28.0,28.3,0,76
2670,0,1,1,1,3.2,-0.1,1,0
2671,0,16,0,2,8.5,5.6,2,102
2672,1,9,1,1,13.4,13.8,2,56
2673,0,7,0,2,8.9,7.0,1,21
2674,0,10,1,1,20.0,22.8,2,46
2675,0,20,0,1,21.4,25.3,2,90
2676,0,14,0,1,-0.3,-7.8,4,28
2677,0,20,1,1,32.3,37.9,2,113
2678,1,16,0,1,26.7,28.9,1,129
2679,0,21,1,1,8.6,8.7,0,43
2680,0,14,0,1,27.5,31.8,2,143
2681,0,0,1,1,5.4,5.2,0,7
2682,1,18,1,1,31.8,38.3,2,144
2683,0,8,0,2,11.7,12.0,0,55
2684,0,10,0,2,4.6,-0.6,2,35
2685,1,14,1,2,1.0,-1.4,0,18
2686,1,7,1,1,19.1,19.8,2,81
2687,1,0,1,2,19.9,17.7,1,10
2688,1,15,0,1,2.4,-1.9,2,36
2689,0,11,1,1,31.5,32.0,2,51
2690,1,10,1,2,13.4,13.8,2,38
2691,1,23,1,1,7.2,4.2,2,26
2692,0,12,1,1,14.6,15.0,2,56
2693,1,3,0,1,22.5,21.4,1,5
2694,0,5,0,2,15.1,15.6,2,6
2695,1,15,0,1,34.5,37.2,1,90
2696,1,14,1,1,25.0,26.1,2,60
2697,0,19,1,3,21.1,23.0,0,120
2698,0,9,1,2,25.7,27.9,0,98
2699,1,8,1,3,8.2,4.2,2,106
2700,0,18,0,3,8.7,4.8,4,9
2701,0,3,1,1,14.0,14.4,2,2
2702,1,8,1,1,19.6,20.3,1,149
2703,1,13,1,1,0.8,-4.7,2,18
2704,0,18,1,1,20.3,25.1,0,197
2705,0,0,0,1,26.9,30.1,2,38
2706,1,19,1,1,5.0,1.8,1,57
2707,1,6,0,3,4.0,-1.2,3,1
2708,1,20,1,1,5.7,4.6,0,26
2709,1,19,0,1,10.9,11.1,0,8
2710,0,11,0,1,30.9,34.4,1,123
2711,0,18,1,1,11.6,11.9,0,125
2712,1,19,1,1,23.0,24.0,0,114
2713,1,19,1,1,3.2,0.9,0,33
2714,0,20,1,3,6.6,3.6,2,7
2715,1,14,1,1,20.7,24.6,3,46
2716,0,9,0,2,16.3,16.9,1,62
2717,0,18,0,1,30.1,32.6,2,122
2718,0,11,0,2,11.1,11.3,2,63
2719,1,23,1,1,4.4,3.2,0,21
2720,1,0,1,1,24.5,27.6,1,6
2721,0,22,0,1,24.7,27.8,1,48
2722,0,18,1,1,4.3,-0.9,3,122
2723,0,15,1,1,17.4,18.0,1,55
2724,0,2,0,2,3.1,-0.2,0,4
2725,0,17,1,1,30.3,34.8,2,220
2726,1,12,1,1,4.5,-0.7,2,23
2727,0,8,1,1,8.4,6.4,1,169
2728,1,2,1,1,1.3,0.9,0,0
2729,0,23,1,1,12.3,12.6,1,16
2730,0,3,1,2,15.6,16.1,0,0
2731,1,21,1,1,3.7,3.5,0,18
2732,0,9,1,2,18.3,19.0,0,79
2733,0,1,1,1,5.8,4.7,0,3
2734,0,21,1,1,20.3,21.1,0,62
2735,0,12,1,2,12.2,12.5,1,56
2736,0,2,1,1,1.9,-1.4,1,0
2737,1,1,1,1,1.0,-1.4,0,2
2738,0,15,0,1,33.9,37.6,4,114
2739,0,23,0,1,6.5,6.4,0,5
2740,1,16,1,3,23.6,25.6,4,39
2741,0,18,1,1,25.2,26.3,0,190
2742,0,1,1,1,2.5,1.2,0,3
2743,0,7,1,1,9.0,6.1,2,121
2744,1,23,1,1,15.0,15.5,0,37
2745,1,11,1,2,8.6,6.7,1,22
2746,0,14,0,1,33.1,34.7,2,103
2747,1,5,1,1,7.5,5.5,1,9
2748,1,14,1,1,20.6,25.4,2,74
2749,1,12,1,2,23.3,25.3,2,53
2750,0,4,0,1,4.7,3.5,0,1
2751,0,19,1,1,8.3,7.3,0,67
2752,1,6,1,3,19.0,19.7,1,33
2753,1,20,0,1,5.9,3.8,1,20
2754,0,20,1,1,13.3,13.7,3,45
2755,0,18,1,1,27.3,32.6,2,213
2756,1,3,1,2,19.2,19.9,2,2
2757,0,1,0,1,19.2,19.9,2,31
2758,0,11,1,2,26.7,29.9,2,50
2759,0,23,1,1,8.5,6.6,1,25
2760,0,20,1,1,7.6,6.6,0,40
2761,1,7,0,1,19.8,19.6,0,11
2762,1,7,1,1,24.2,26.2,1,104
2763,1,7,1,1,23.9,25.9,2,83
2764,0,12,0,1,26.1,28.3,2,175
2765,0,0,0,1,9.1,7.2,1,19
2766,1,17,1,2,22.2,23.1,0,81
2767,1,9,1,1,7.4,7.4,0,28
2768,1,0,0,2,15.6,16.1,1,30
2769,1,1,1,3,19.4,20.1,1,2
2770,1,8,0,1,8.4,6.4,1,14
2771,1,22,0,1,20.7,23.6,3,28
2772,1,7,1,3,21.3,20.2,1,76
2773,0,10,1,1,8.2,6.2,1,51
2774,0,3,1,1,5.5,1.3,2,0
2775,0,6,0,1,-0.9,-3.4,0,1
2776,0,10,1,2,8.4,3.4,4,39
2777,0,14,0,2,-0.1,-4.6,1,45
2778,1,1,1,1,13.3,13.7,1,34
2779,0,23,1,1,24.4,27.5,1,28
2780,1,21,1,1,11.3,11.6,1,35
2781,0,6,1,2,24.8,27.9,0,38
2782,0,2,0,1,16.8,17.4,2,23
2783,1,2,0,1,5.8,1.7,2,9
2784,0,0,1,1,13.0,13.3,2,7
2785,1,9,1,1,25.9,27.1,3,66
2786,1,15,0,1,28.2,29.5,2,128
2787,0,17,1,1,15.9,16.5,3,175
2788,1,6,1,1,3.3,3.0,0,25
2789,1,23,0,1,3.1,2.8,0,9
2790,1,23,1,2,18.7,19.4,2,18
2791,1,7,1,1,10.8,11.0,2,89
2792,1,2,0,2,8.3,4.3,2,1
2793,0,23,1,1,25.6,29.8,0,34
2794,1,16,1,1,26.9,28.1,1,92
2795,1,6,1,1,22.0,21.9,0,27
2796,0,8,1,1,25.5,28.7,1,170
2797,0,21,1,1,18.1,18.8,0,70
2798,1,21,1,1,22.5,23.4,1,73
2799,1,23,1,1,23.3,25.3,0,39
2800,1,6,1,1,22.6,24.6,2,34
2801,0,22,1,2,21.7,21.6,1,34
2802,0,8,0,1,9.7,9.8,1,27
2803,1,15,0,1,27.1,29.3,2,144
2804,0,15,1,3,21.6,22.5,1,52
2805,0,20,1,1,11.8,12.1,1,105
2806,1,3,1,2,19.3,20.0,1,0
2807,0,9,0,1,16.3,16.9,0,72
2808,0,0,0,1,-1.7,-6.3,1,5
2809,0,5,1,1,1.3,0.9,0,10
2810,1,18,0,1,13.4,13.8,2,65
2811,1,23,0,1,-0.5,-3.0,0,9
2812,0,21,1,3,24.1,26.1,2,55
2813,1,1,1,1,4.3,0.1,2,3
2814,0,20,1,1,24.0,26.0,1,121
2815,0,21,1,1,12.3,12.6,1,56
2816,1,1,1,1,25.3,28.4,2,7
2817,1,12,1,1,13.2,13.6,1,56
2818,1,21,1,2,2.1,-0.2,0,12
2819,0,1,0,1,21.7,21.6,1,34
2820,0,9,0,1,4.3,1.1,2,22
2821,1,17,1,1,26.3,27.5,1,183
2822,0,20,1,1,6.2,3.1,2,57
2823,1,17,0,2,18.0,18.7,1,97
2824,0,5,0,1,17.3,17.9,0,5
2825,0,13,1,1,32.0,35.5,2,79
2826,0,18,1,1,9.5,9.6,2,133
2827,0,12,1,1,6.8,5.8,1,48
2828,0,7,1,1,22.7,24.7,1,110
2829,1,10,1,1,25.7,27.9,2,28
2830,1,8,1,2,28.0,34.3,1,114
2831,1,20,0,1,5.6,4.5,0,38
2832,0,0,1,2,12.6,12.9,0,11
2833,0,14,0,1,23.1,25.1,1,161
2834,0,1,0,1,2.0,-1.3,1,8
2835,0,18,0,1,27.8,31.1,2,131
2836,1,9,0,1,-0.7,-4.2,1,12
2837,0,16,1,1,18.2,18.9,2,113
2838,1,5,1,1,6.5,5.5,0,3
2839,0,12,1,2,4.4,2.2,0,25
2840,1,17,1,1,28.7,33.0,2,178
2841,1,9,1,1,22.4,24.3,0,73
2842,0,14,0,1,7.0,3.0,4,40
2843,1,16,1,1,27.0,28.2,4,70
2844,0,3,1,1,8.7,6.8,1,0
2845,1,14,0,3,25.2,28.3,3,70
2846,0,23,1,1,13.3,13.7,0,24
2847,1,0,1,2,3.6,-0.7,2,6
2848,1,6,1,2,26.1,31.3,0,35
2849,1,9,1,1,-0.3,-6.8,3,26
2850,1,16,1,3,23.1,25.1,1,88
2851,1,17,1,1,29.6,32.0,2,161
2852,0,17,1,2,9.7,9.8,0,144
2853,0,9,0,2,27.7,31.0,1,60
2854,1,10,1,3,15.3,15.8,3,12
2855,0,11,1,1,6.5,4.4,1,44
2856,1,18,1,1,4.7,4.5,0,52
2857,1,15,1,1,8.3,6.3,1,25
2858,0,3,1,1,12.3,12.6,2,0
2859,0,3,0,3,2.8,0.5,0,4
2860,1,1,1,1,17.8,18.4,2,4
2861,0,5,1,1,7.4,4.4,2,5
2862,1,7,1,2,16.3,16.9,0,58
2863,1,22,1,1,5.8,5.7,0,31
2864,0,22,1,1,25.5,29.7,2,55
2865,1,11,1,1,8.1,6.1,1,48
2866,1,0,0,1,8.1,5.1,2,19
2867,0,10,1,2,7.0,4.0,2,25
2868,1,18,0,1,7.3,6.3,0,22
2869,1,11,1,1,22.1,24.0,2,44
2870,0,2,1,1,13.8,14.2,0,0
2871,0,1,1,1,6.8,5.8,0,0
2872,0,20,1,1,29.9,34.3,2,116
2873,0,9,1,2,6.5,6.4,0,69
2874,1,7,1,1,19.7,23.5,0,92
2875,0,2,1,1,14.1,14.5,4,4
2876,1,14,1,3,7.7,4.7,2,10
2877,1,4,1,3,21.3,21.2,1,0
2878,1,12,0,1,3.8,0.6,2,68
2879,0,9,1,1,22.5,24.4,0,83
2880,0,1,1,3,18.1,18.8,1,3
2881,1,20,1,2,4.6,0.4,2,37
2882,1,9,1,1,26.7,29.9,1,53
2883,1,8,1,2,17.0,17.6,0,138
2884,0,8,1,2,6.0,2.9,1,112
2885,0,21,1,1,25.4,27.5,1,79
2886,0,3,0,1,7.6,7.6,0,11
2887,1,15,1,1,34.5,45.2,2,39
2888,0,8,1,2,6.4,3.3,2,164
2889,1,20,1,1,26.5,27.7,0,84
2890,1,16,0,3,22.6,22.5,4,7
2891,0,1,0,1,8.7,6.8,1,22
2892,0,18,1,1,27.8,30.1,2,206
2893,0,22,1,1,10.9,11.1,1,45
2894,1,8,1,1,6.9,6.9,0,136
2895,0,13,1,1,16.0,16.5,3,51
2896,1,3,1,3,2.0,-2.3,2,0
2897,1,15,1,1,30.0,29.4,3,56
2898,0,3,1,1,2.9,-0.4,1,0
2899,1,12,0,1,8.6,7.7,0,68
2900,1,23,0,1,-6.6,-11.5,0,9
2901,1,3,1,1,21.8,22.7,0,0
2902,1,11,0,1,7.8,6.8,0,60
2903,1,10,1,2,11.7,12.0,1,38
2904,1,15,1,1,21.6,24.5,1,53
2905,1,9,1,2,7.3,6.3,1,46
2906,1,11,1,1,35.6,42.4,2,48
2907,0,17,0,1,16.7,17.3,2,126
2908,1,9,1,2,3.6,1.3,0,36
2909,0,18,1,1,27.2,30.5,2,223
2910,1,22,0,1,-4.2,-10.0,1,8
2911,1,19,1,1,28.5,32.8,1,91
2912,1,10,0,2,7.2,4.2,2,24
2913,0,21,1,1,6.0,3.9,1,40
2914,1,21,1,2,1.8,-1.5,1,19
2915,1,17,0,1,28.1,29.4,2,142
2916,0,21,1,1,17.8,18.4,1,75
2917,1,16,0,1,15.3,15.8,2,34
2918,1,7,1,1,-2.6,-6.2,1,28
2919,0,21,1,2,1.7,1.3,0,19
2920,0,18,0,1,26.4,26.6,0,164
2921,0,10,0,2,4.0,-0.2,2,48
2922,0,23,1,1,18.2,18.9,0,38
2923,0,20,1,1,16.1,16.7,1,57
2924,0,11,0,2,26.7,29.9,2,116
2925,0,3,1,1,12.5,12.8,0,1
2926,0,9,0,2,23.2,25.2,0,65
2927,1,2,1,1,4.7,2.5,1,0
2928,0,2,0,2,13.8,14.2,0,13
2929,1,19,1,1,11.3,11.6,0,40
2930,1,8,0,3,1.3,-1.1,0,3
2931,1,22,1,3,17.5,18.1,0,12
2932,1,0,0,1,13.9,14.3,0,38
2933,0,17,1,2,4.4,0.2,2,65
2934,1,18,1,1,25.0,26.1,3,175
2935,0,22,0,1,24.4,26.4,2,54
2936,0,12,0,1,21.3,25.2,3,170
2937,1,22,0,2,25.0,28.1,1,40
2938,1,7,0,1,26.4,28.6,1,13
2939,0,15,1,1,20.3,22.1,2,66
2940,0,16,0,1,22.0,24.9,0,174
2941,0,20,1,1,17.9,18.5,2,103
2942,1,9,1,1,21.3,25.2,2,56
2943,1,9,1,1,24.2,26.2,0,70
2944,0,6,0,2,21.8,22.7,0,8
2945,1,4,0,2,7.4,5.4,1,0
2946,1,23,1,2,6.2,6.1,0,7
2947,1,13,0,1,30.7,33.2,2,124
2948,0,22,1,2,21.3,23.2,1,35
2949,1,6,1,1,25.8,28.0,0,30
2950,1,5,1,1,7.7,6.7,0,4
2951,0,23,1,1,25.1,28.2,0,38
2952,0,6,0,1,21.3,23.2,1,5
2953,0,13,0,1,23.3,25.3,2,173
2954,0,14,1,1,27.2,31.4,0,54
2955,1,6,0,1,1.9,1.6,0,2
2956,1,3,0,1,5.9,2.8,1,1
2957,1,2,0,1,12.2,12.5,0,15
2958,0,4,1,1,13.6,14.0,0,0
2959,1,8,1,2,11.0,11.2,3,118
2960,1,1,1,1,-5.6,-12.5,1,0
2961,0,1,1,1,2.0,1.7,0,1
2962,0,5,1,1,2.3,-1.0,1,10
2963,0,23,1,1,22.0,21.9,0,35
2964,1,23,1,2,16.1,16.7,1,21
2965,0,0,0,1,23.0,25.0,0,39
2966,1,11,0,1,28.4,31.7,1,86
2967,1,7,1,1,22.3,24.2,1,74
2968,1,5,1,1,25.9,30.1,1,7
2969,1,0,0,1,2.0,-3.3,3,8
2970,0,4,1,1,18.2,18.9,1,1
2971,0,0,0,3,-2.9,-10.6,3,5
2972,1,23,1,1,7.8,7.8,0,21
2973,1,4,1,2,15.2,15.7,1,1
2974,1,17,0,2,27.7,29.0,1,134
2975,1,6,1,1,-3.8,-4.5,0,5
2976,1,9,1,2,8.6,5.7,2,84
2977,0,19,1,1,23.0,25.0,0,136
2978,1,16,1,2,10.6,10.8,4,51
2979,1,21,0,1,9.3,7.4,1,7
2980,1,12,0,2,8.5,6.6,1,60
2981,1,15,1,2,2.4,-0.9,1,10
2982,0,1,1,1,4.3,2.1,1,3
2983,0,11,1,1,17.1,17.7,0,51
2984,1,22,1,1,2.6,-1.7,2,12
2985,0,2,0,1,4.4,1.2,1,11
2986,0,10,1,1,10.3,10.5,4,51
2987,0,9,0,1,19.7,23.5,0,93
2988,1,13,0,1,11.4,11.7,2,108
2989,1,1,1,1,29.6,36.0,0,7
2990,0,10,1,1,26.6,27.8,1,46
2991,0,5,0,2,21.7,23.6,0,0
2992,1,23,0,1,14.1,14.5,2,9
2993,0,21,1,1,16.1,16.7,2,60
2994,1,9,1,1,3.0,-2.3,3,67
2995,0,23,1,2,15.5,16.0,0,26
2996,1,20,1,1,4.3,2.1,0,30
2997,1,21,0,3,8.9,8.0,0,16
2998,0,20,1,2,21.3,23.2,1,91
2999,0,3,1,2,13.5,13.9,0,0
3000,1,23,1,2,14.1,14.5,0,24
3001,0,4,0,2,20.5,23.3,3,0
3002,0,11,1,1,10.8,11.0,2,33
3003,0,16,1,2,21.7,23.6,2,114
3004,1,7,1,1,24.9,28.0,2,95
3005,0,18,0,1,12.4,12.7,1,90
3006,1,14,1,3,17.7,18.3,1,29
3007,1,3,1,1,22.6,24.6,2,1
3008,0,0,0,1,16.2,16.8,1,34
3009,0,2,0,1,22.6,24.5,1,17
3010,1,16,1,2,6.3,3.2,2,25
